text,label,clean_text
"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0,good afternoon sunshine dawn day refresh happy alive breathe air smile think love always
"It's cool, we can last a little while. Getting more any time soon?",0,cool last little get time soon
I'm in inside office..still filling forms.don know when they leave me.,0,inside office still fill form know leave
"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",0,gim me lt gt minute ago
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,register sinco payee log icicibank com enter urn lt gt confirm beware fraud share disclose urn anyone
HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,0,hi darlin im missin hope good time back time give call home jess xx
Are you ok. What happen to behave like this,0,ok happen behave like
Sorry i'm not free...,0,sorry free
K.i will send in  &lt;#&gt;  min:),0,send lt gt min
Bognor it is! Should be splendid at this time of year.,0,bognor splendid time year
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,urgent call 09066649731from landline complimentary ibiza holiday 10 000 cash await collection sae c po box 434 sk3 8wp 150ppm 18
Not a drop in the tank,0,drop tank
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,0,watch tv lor funny bluff wat izzit thk impossible u
That's y we haf to combine n c how lor...,0,haf combine c lor
am up to my eyes in philosophy,0,eye philosophy
Ok but tell me half an hr b4 u come i need 2 prepare.,0,ok tell half hr b4 come need prepare
have you ever had one foot before?,0,ever one foot
Well i know Z will take care of me. So no worries.,0,well know take care worry
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,0,well go sleep dun disturb liao wake msg lor
No dear i do have free messages without any recharge. Hi hi hi,0,dear free message without recharge hi hi hi
Uncle Abbey! Happy New Year. Abiola,0,uncle abbey happy new year abiola
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,0,ne thing interest good birthday wrking nxt start uni today
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0,forget though love walk beside watch keep heart warm
"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",0,trouble class go well due dodgey one expect mine tomo see recovery time place
Carry on not disturbing both of you,0,carry disturb
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0,good afternoon love good see word ym get tm smart move slave smile drink coffee await
Reckon need to be in town by eightish to walk from * carpark.,0,reckon need town eightish walk carpark
I not free today i haf 2 pick my parents up tonite...,0,free today haf pick parent tonite
The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,0,oz guy kinda flaky one friend interested pick lt gt worth tonight possible
CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,1,cd 4u congratulation ur award 500 cd gift voucher 125 gift guarantee freeentry 100 wkly draw xt music 87066 tncs www ldew com1win150ppmx3age16
Just buy a pizza. Meat lovers or supreme. U get to pick.,0,buy pizza meat lover supreme get pick
You have 1 new voicemail. Please call 08719181503,1,new voicemail please call 08719181503
No. I.ll meet you in the library,0,meet library
So Ì_ pay first lar... Then when is da stock comin...,0,pay first lar da stock comin
I cant pick the phone right now. Pls send a message,0,cant pick phone right pls send message
"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",0,sorry call later meet thing relate trade please call arul lt gt
Gud mrng dear have a nice day,0,gud mrng dear nice day
If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,0,hear loud scream lt gt minute cause gyno shove thing belong
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,1,great new offer double min double txt best orange tariff get late camera phone free call mobileupd8 free 08000839402 2stoptxt c
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,0,babe hope ok shit night sleep fell asleep knackered dread work tonight thou upto tonight x
I'm ok. Will do my part tomorrow,0,ok part tomorrow
"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",0,sorry light turn green meant another friend want lt gt worth may around
I'm at home n ready...,0,home ready
You want to go? ,0,want go
Enjoy urself tmr...,0,enjoy urself tmr
Stupid.its not possible,0,stupid possible
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1,sim subscriber select receive bonus get deliver door txt word ok 88600 claim 150p msg exp 30apr
Nice.nice.how is it working?,0,nice nice work
Your right! I'll make the appointment right now.,0,right make appointment right
"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",0,cool let know kick around lt gt day
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0,valentine huh proof fb page ugh glad really watch rupaul show tool
I'll talk to the others and probably just come early tomorrow then,0,talk others probably come early tomorrow
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",0,get gas money chance gang want go grand nature adventure
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",0,go write msg put dictionary mode cover screen hand press lt gt gently remove ur hand interest
My uncles in Atlanta. Wish you guys a great semester.,0,uncle atlanta wish guy great semester
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",0,okies go yan jiu skip ard oso go cine den go mrt one blah blah blah
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital complete medical education nigeria less expensive much less expensive unless get citizen rate new zealand
Just nw i came to hme da..,0,nw come hme da
i am going to bed now prin,0,go bed prin
"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off",0,er hello thing quite go plan limp slowly home follow aa exhaust hanging
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1,dear voucher holder next meal u use follow link pc enjoy 2 1 dining experience
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,message free welcome new improve sex dog club unsubscribe service reply stop msg 150p 18
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,0,pls full name joke school co fee university florida seem actually lt gt pls holla back
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0,yetunde sorry moji seem busy able go shop please find way get want u get please forgive reply free via yahoo messenger
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0,kind take garage centre part exhaust need replace part order take fix tomo morning
For sale - arsenal dartboard. Good condition but no doubles or trebles!,1,sale arsenal dartboard good condition double treble
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",0,wow right mean guess give boston men change search location nyc something change cuz signin page still say boston
Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,1,today voda number end 1225 select receive 50award match please call 08712300220 quote claim code 3100 standard rate app
We will meet soon princess! Ttyl!,0,meet soon princess ttyl
ITS A LAPTOP TAKE IT WITH YOU.,0,laptop take
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,2nd time try contact 750 pound prize claim easy call 08712101358 10p per min bt national rate
Dont let studying stress you out. L8r.,0,dont let study stress l8r
Ok then i will come to ur home after half an hour,0,ok come ur home half hour
Aaooooright are you at work?,0,aaooooright work
Sounds like you have many talents! would you like to go on a dinner date next week?,0,sound like many talent would like go dinner date next week
"Alright we're hooked up, where you guys at",0,alright hook guy
"Sorry, got a late start, we're on the way",0,sorry get late start way
Once free call me sir. I am waiting for you.,0,free call sir wait
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0,want wish happy new year want talk legal advice gary split person make trip ptbo hope everything good babe love ya
500 free text msgs. Just text ok to 80488 and we'll credit your account,1,500 free text msg text ok 80488 credit account
